branch,college_tier,cgpa,internships,projects_count,certifications,salary_package_lpa,skill,placed_3m,placed_6m,placed_12m,industry_demand
1,1,7.17,1,1,2,17.48,7,1,1,1,3
4,2,7.63,1,3,1,18.69,6,1,1,1,5
4,2,5.91,1,4,2,16.55,5,1,1,1,5
4,1,7.09,1,3,3,17.55,4,1,1,1,5
2,3,8.09,3,4,2,20.33,5,1,1,1,3
4,2,7.07,1,2,2,14.52,5,1,1,1,5
4,1,8.63,2,2,1,17.81,5,1,1,1,5
4,1,8.92,3,4,0,17.84,5,1,1,1,5
4,2,6.56,0,4,1,18.14,6,1,1,1,5
4,1,6.72,0,2,0,16.63,6,1,1,1,5
4,1,7.63,0,3,2,17.07,6,1,1,1,5
3,2,6.25,2,3,2,19.17,6,1,1,1,2
2,2,8.52,1,3,0,18.68,5,1,1,1,3
3,3,7.71,1,3,0,20.61,7,1,1,1,2
4,1,7.08,0,3,3,11.91,4,1,1,1,5
2,1,7.31,3,1,2,20.77,6,1,1,1,3
3,1,6.6,3,4,3,16.7,5,1,1,1,2
4,1,6.07,3,2,0,18.84,6,1,1,1,5
2,3,6.74,3,3,0,19.91,5,1,1,1,3
4,3,9.17,2,3,4,21.58,6,1,1,1,5
4,2,7.5,1,4,1,18.0,5,1,1,1,5
2,2,6.73,3,2,1,17.01,5,1,1,1,3
4,3,5.94,1,1,4,17.52,5,1,1,1,5
3,1,8.21,1,3,1,16.46,6,1,1,1,2
4,2,7.93,3,2,1,20.49,6,1,1,1,5
4,1,7.2,0,3,1,12.54,5,1,1,1,5
3,2,8.46,1,2,3,15.57,5,1,1,1,2
2,2,7.86,1,4,3,20.09,6,1,1,1,3
4,2,8.3,1,4,4,16.94,5,1,1,1,5
4,2,8.74,0,2,3,16.32,6,1,1,1,5
4,1,6.48,1,3,0,15.63,6,1,1,1,5
4,2,7.28,2,1,1,18.27,5,1,1,1,5
2,1,9.1,2,2,1,15.44,4,1,1,1,3
4,2,7.34,1,4,2,15.0,5,1,1,1,5
4,1,6.77,1,3,1,13.85,4,1,1,1,5
4,3,6.7,1,1,1,18.5,6,1,1,1,5
4,3,5.72,1,2,2,15.72,5,1,1,1,5
4,2,6.16,1,2,0,16.35,5,1,1,1,5
4,1,5.68,1,1,2,15.89,6,1,1,1,5
3,2,6.49,3,1,1,18.94,6,1,1,1,2
3,3,8.27,0,2,1,13.91,5,1,1,1,2
3,2,7.56,0,3,0,15.82,5,1,1,1,2
3,3,7.17,3,4,2,21.2,5,1,1,1,2
4,2,7.6,2,2,1,16.92,5,1,1,1,5
1,2,7.5,0,2,1,17.92,6,1,1,1,3
2,2,5.37,1,2,1,17.11,6,1,1,1,3
2,1,6.23,1,5,2,19.87,7,1,1,1,3
1,1,7.98,0,5,2,17.34,6,1,1,1,3
2,3,7.82,1,1,2,20.54,6,1,1,1,3
2,3,8.03,1,2,2,19.43,6,1,1,1,3
2,1,6.64,1,1,3,17.16,5,1,1,1,3
4,2,9.01,0,2,3,15.14,5,1,1,1,5
3,3,6.13,2,2,1,22.71,6,1,1,1,2
4,2,8.08,0,2,3,14.15,6,1,1,1,5
2,2,6.89,1,1,2,18.37,6,1,1,1,3
1,1,6.56,1,3,3,16.11,6,1,1,1,3
2,3,7.1,0,3,1,20.0,5,1,1,1,3
4,2,7.06,0,1,0,15.19,5,1,1,1,5
4,2,7.63,2,2,0,19.51,6,1,1,1,5
1,1,7.76,1,2,2,19.6,6,1,1,1,3
4,2,7.58,2,3,4,16.11,5,1,1,1,5
2,2,6.96,2,2,3,15.0,5,1,1,1,3
2,1,8.1,1,4,1,19.99,6,1,1,1,3
3,3,7.91,0,2,1,18.65,5,1,1,1,2
4,2,8.31,0,2,3,13.42,5,1,1,1,5
3,1,6.48,1,2,2,15.69,6,1,1,1,2
4,1,7.75,0,5,3,20.04,6,1,1,1,5
2,2,5.85,0,2,3,17.48,6,1,1,1,3
1,1,6.78,0,3,3,13.26,6,1,1,1,3
3,3,7.68,0,2,0,17.72,6,1,1,1,2
3,1,6.95,0,1,1,14.53,5,1,1,1,2
2,2,7.32,1,2,2,17.07,5,1,1,1,3
2,3,7.25,2,3,3,20.21,5,1,1,1,3
1,2,8.07,1,1,4,18.09,5,1,1,1,3
3,2,7.12,0,2,1,13.9,5,1,1,1,2
2,3,6.34,1,3,1,22.64,7,1,1,1,3
3,1,6.96,1,5,3,17.28,6,1,1,1,2
4,1,7.3,0,1,2,15.41,5,1,1,1,5
1,1,8.76,1,3,1,17.59,4,1,1,1,3
4,2,7.79,1,2,0,15.41,5,1,1,1,5
4,1,6.89,1,4,1,16.11,5,1,1,1,5
4,3,8.71,3,2,1,18.16,4,1,1,1,5
4,1,8.08,0,4,2,13.4,4,1,1,1,5
4,1,6.9,1,2,1,17.68,6,1,1,1,5
2,2,6.62,1,3,2,20.01,6,1,1,1,3
2,2,7.34,0,2,3,17.95,6,1,1,1,3
2,2,8.91,0,4,0,17.24,5,1,1,1,3
2,2,8.41,2,2,1,18.27,5,1,1,1,3
2,1,8.55,2,4,1,18.96,6,1,1,1,3
4,3,5.98,1,2,4,16.9,5,1,1,1,5
4,1,6.64,0,4,1,16.02,6,1,1,1,5
1,2,7.73,1,2,2,16.31,4,1,1,1,3
3,3,9.69,1,1,0,20.1,5,1,1,1,2
3,2,7.43,3,1,0,21.35,6,1,1,1,2
3,2,5.93,0,3,1,14.88,5,1,1,1,2
2,1,5.42,0,5,3,11.48,5,1,1,1,3
4,2,7.3,0,2,2,18.92,6,1,1,1,5
4,3,6.56,1,4,0,16.49,5,1,1,1,5
3,1,6.76,3,2,2,17.94,5,1,1,1,2
3,2,7.41,0,3,4,16.07,5,1,1,1,2
4,3,8.01,0,3,4,20.16,6,1,1,1,5
4,1,6.82,1,0,0,19.93,6,1,1,1,5
4,1,8.3,3,2,0,21.74,7,1,1,1,5
3,1,6.95,1,2,2,16.83,5,1,1,1,2
4,2,7.1,0,1,0,9.63,4,0,1,1,5
4,2,7.66,1,1,2,18.69,5,1,1,1,5
3,1,7.29,2,1,1,17.08,6,1,1,1,2
4,3,7.16,2,2,0,19.86,5,1,1,1,5
3,1,6.54,1,2,0,16.36,6,1,1,1,2
4,2,8.5,0,2,2,15.08,5,1,1,1,5
4,1,8.06,3,2,2,18.14,5,1,1,1,5
3,1,6.06,1,3,1,16.58,4,1,1,1,2
3,2,6.8,1,1,2,18.01,6,1,1,1,2
4,1,7.66,2,1,1,17.86,5,1,1,1,5
4,1,6.99,1,3,1,16.34,6,1,1,1,5
4,2,8.63,2,3,2,16.25,5,1,1,1,5
4,2,6.4,1,2,3,15.55,6,1,1,1,5
2,3,8.26,3,2,3,28.33,7,1,1,1,3
2,1,8.68,1,1,2,16.37,6,1,1,1,3
4,2,7.41,0,3,1,16.83,6,1,1,1,5
3,2,6.6,1,2,2,14.48,5,1,1,1,2
3,2,7.34,1,5,2,15.94,6,1,1,1,2
2,2,7.6,1,3,4,17.8,6,1,1,1,3
2,3,8.08,1,0,4,18.63,5,1,1,1,3
2,3,7.3,0,4,0,18.48,6,1,1,1,3
3,1,9.12,0,3,2,18.01,6,1,1,1,2
1,1,8.2,2,3,1,19.75,6,1,1,1,3
4,3,9.6,0,2,2,16.33,3,1,1,1,5
4,1,7.55,1,4,3,14.58,5,1,1,1,5
2,1,7.1,0,4,0,12.49,5,1,1,1,3
4,1,6.7,3,3,1,20.68,6,1,1,1,5
4,3,7.69,1,3,2,16.98,5,1,1,1,5
4,2,6.92,1,4,1,15.79,6,1,1,1,5
2,1,7.59,3,4,3,22.14,6,1,1,1,3
4,2,6.73,1,3,3,15.82,5,1,1,1,5
4,3,8.06,3,1,0,21.01,5,1,1,1,5
2,1,6.62,0,2,1,14.3,5,1,1,1,3
4,3,8.38,2,3,2,24.49,6,1,1,1,5
4,2,6.89,3,3,2,20.02,6,1,1,1,5
2,2,6.62,2,2,3,15.54,5,1,1,1,3
2,2,7.41,1,2,1,16.59,5,1,1,1,3
3,3,7.61,2,3,1,20.9,6,1,1,1,2
4,1,7.86,2,2,3,14.05,4,1,1,1,5
4,2,7.78,1,1,2,18.69,5,1,1,1,5
4,1,7.91,2,2,3,19.57,6,1,1,1,5
1,3,6.46,1,2,1,13.16,5,1,1,1,3
4,1,7.66,0,2,2,15.78,6,1,1,1,5
2,1,7.01,2,4,1,16.94,6,1,1,1,3
2,1,8.14,2,4,2,19.07,6,1,1,1,3
4,2,5.6,0,1,3,17.54,6,1,1,1,5
2,2,6.81,2,3,1,16.83,5,1,1,1,3
3,1,6.31,2,1,1,20.26,5,1,1,1,2
2,3,6.4,1,3,3,19.03,6,1,1,1,3
4,3,6.81,1,4,2,19.09,5,1,1,1,5
3,1,7.45,2,4,1,14.63,4,1,1,1,2
4,1,7.31,1,2,2,15.35,5,1,1,1,5
4,2,9.13,1,2,2,20.89,5,1,1,1,5
3,2,8.2,1,2,1,18.36,5,1,1,1,2
3,2,7.52,2,2,2,17.43,7,1,1,1,2
3,1,5.54,2,4,0,15.51,6,1,1,1,2
3,2,7.78,2,3,1,15.6,4,1,1,1,2
2,1,7.37,2,2,2,15.75,5,1,1,1,3
2,1,7.65,3,2,2,16.48,5,1,1,1,3
3,2,6.99,1,4,0,17.41,6,1,1,1,2
1,2,6.56,2,1,3,18.28,6,1,1,1,3
4,2,6.33,1,4,1,13.71,5,1,1,1,5
3,1,7.06,0,3,0,15.26,6,1,1,1,2
2,1,8.33,0,2,1,18.12,6,1,1,1,3
4,2,7.74,0,4,2,16.26,6,1,1,1,5
2,1,8.03,2,2,2,19.01,6,1,1,1,3
3,1,7.42,2,2,2,18.89,5,1,1,1,2
4,2,7.37,2,2,1,17.49,6,1,1,1,5
4,3,7.09,2,1,1,22.85,6,1,1,1,5
3,2,8.14,0,2,0,17.84,6,1,1,1,2
2,1,7.06,2,2,2,14.0,5,1,1,1,3
2,2,7.66,0,3,0,16.78,6,1,1,1,3
4,2,8.81,0,3,0,19.62,6,1,1,1,5
4,1,5.56,0,3,3,11.82,5,1,1,1,5
4,3,7.58,2,3,1,20.02,5,1,1,1,5
3,1,6.81,1,4,0,19.17,5,1,1,1,2
3,1,8.27,0,1,0,14.74,5,1,1,1,2
3,3,7.7,1,3,4,20.88,5,1,1,1,2
4,3,7.79,2,4,2,20.19,5,1,1,1,5
1,1,7.68,2,1,0,20.03,6,1,1,1,3
4,3,8.34,2,0,3,20.26,6,1,1,1,5
2,1,5.85,3,4,3,18.35,5,1,1,1,3
4,3,6.27,3,3,0,22.16,6,1,1,1,5
2,1,6.72,0,3,3,18.15,6,1,1,1,3
4,1,8.19,0,4,3,13.82,5,1,1,1,5
4,2,9.16,0,2,3,16.24,5,1,1,1,5
3,2,7.63,1,1,4,19.47,6,1,1,1,2
4,1,6.42,2,4,2,15.51,5,1,1,1,5
4,1,7.44,1,2,2,19.23,6,1,1,1,5
4,1,5.18,1,2,3,16.99,5,1,1,1,5
1,1,7.51,3,2,3,19.32,5,1,1,1,3
4,1,7.26,2,2,2,18.99,6,1,1,1,5
3,1,9.4,0,1,1,18.58,6,1,1,1,2
1,2,6.79,1,5,3,19.63,7,1,1,1,3
4,3,7.6,1,1,1,19.63,5,1,1,1,5
3,1,5.34,1,4,0,12.58,5,1,1,1,2
3,3,9.13,0,2,1,18.22,5,1,1,1,2
1,3,6.87,3,4,0,20.46,6,1,1,1,3
1,2,7.64,0,1,0,19.44,7,1,1,1,3
1,2,8.14,0,4,2,16.84,5,1,1,1,3
2,1,6.74,1,2,1,17.42,6,1,1,1,3
4,2,8.26,0,4,4,17.62,5,1,1,1,5
4,2,6.01,3,1,4,17.93,6,1,1,1,5
3,1,7.3,1,3,3,17.16,5,1,1,1,2
4,2,7.31,0,2,2,15.44,5,1,1,1,5
4,3,9.36,0,1,2,16.88,4,1,1,1,5
2,2,7.7,1,0,0,17.67,5,1,1,1,3
4,1,6.38,0,4,1,13.96,5,1,1,1,5
4,3,8.54,0,1,1,17.86,5,1,1,1,5
4,1,7.05,1,2,0,16.24,5,1,1,1,5
3,2,7.78,0,3,0,10.61,5,1,1,1,2
3,2,6.92,1,2,3,14.26,5,1,1,1,2
4,1,7.33,0,3,3,15.79,5,1,1,1,5
3,3,7.33,1,2,1,18.91,5,1,1,1,2
2,1,8.56,3,2,4,21.11,5,1,1,1,3
4,3,5.91,0,3,2,19.97,6,1,1,1,5
3,3,6.64,2,3,2,20.23,5,1,1,1,2
4,3,7.53,1,2,3,18.39,6,1,1,1,5
4,3,6.65,2,3,3,21.57,6,1,1,1,5
4,2,7.22,2,5,1,18.26,6,1,1,1,5
4,1,6.73,3,3,0,18.36,5,1,1,1,5
4,2,7.15,3,1,1,17.48,6,1,1,1,5
2,1,7.84,1,2,2,16.62,5,1,1,1,3
1,2,6.95,1,3,1,14.58,4,1,1,1,3
1,3,9.3,1,1,2,20.56,5,1,1,1,3
3,2,6.27,2,3,1,17.91,5,1,1,1,2
4,1,7.44,1,3,0,12.88,4,1,1,1,5
2,1,7.41,1,4,0,20.88,6,1,1,1,3
1,2,9.0,0,4,0,18.23,6,1,1,1,3
4,3,7.93,3,3,0,22.67,7,1,1,1,5
2,3,7.38,0,2,3,17.32,6,1,1,1,3
3,2,5.66,1,2,1,17.16,6,1,1,1,2
4,1,7.55,1,1,0,10.18,3,1,1,1,5
4,1,6.61,3,4,1,18.58,6,1,1,1,5
3,3,8.57,3,3,0,24.79,6,1,1,1,2
3,1,5.68,0,4,1,13.97,6,1,1,1,2
4,1,6.76,3,5,3,22.58,6,1,1,1,5
4,2,5.84,1,4,1,15.48,5,1,1,1,5
4,3,8.22,1,0,1,20.32,6,1,1,1,5
1,1,6.3,1,2,3,15.29,5,1,1,1,3
2,1,7.7,0,4,2,13.08,5,1,1,1,3
3,3,7.89,0,2,1,19.72,7,1,1,1,2
4,1,7.17,0,1,2,10.7,5,1,1,1,5
1,3,8.45,1,4,3,21.28,7,1,1,1,3
4,1,6.24,1,5,1,18.35,6,1,1,1,5
4,2,7.76,3,2,1,20.42,5,1,1,1,5
2,2,6.76,1,2,4,16.61,6,1,1,1,3
2,1,6.39,2,3,1,15.63,5,1,1,1,3
4,2,6.08,0,3,1,15.44,6,1,1,1,5
1,2,5.42,1,5,2,17.1,7,1,1,1,3
4,1,7.73,0,1,1,16.62,5,1,1,1,5
2,3,6.79,1,3,2,14.36,5,1,1,1,3
4,1,7.71,1,3,0,17.33,6,1,1,1,5
4,1,6.01,2,1,1,14.73,5,1,1,1,5
4,2,7.35,0,2,0,14.83,6,1,1,1,5
4,2,7.28,1,2,4,14.96,5,1,1,1,5
3,1,6.25,3,3,0,19.38,6,1,1,1,2
1,1,7.82,1,3,0,15.87,5,1,1,1,3
4,3,7.44,2,4,1,18.95,4,1,1,1,5
4,1,7.44,1,4,3,16.15,5,1,1,1,5
3,2,9.05,1,0,3,16.8,5,1,1,1,2
4,2,8.25,2,4,0,22.25,6,1,1,1,5
3,3,7.33,1,2,1,18.75,5,1,1,1,2
4,2,5.84,1,1,3,15.1,5,1,1,1,5
4,2,7.58,2,3,1,11.3,4,1,1,1,5
4,3,7.22,1,3,2,18.72,5,1,1,1,5
2,2,7.76,3,2,2,22.22,5,1,1,1,3
2,2,7.33,1,1,1,14.93,5,1,1,1,3
2,2,6.59,0,3,1,13.53,5,1,1,1,3
4,3,7.39,1,3,1,16.65,4,1,1,1,5
3,3,6.85,1,2,1,18.85,5,1,1,1,2
4,3,6.84,2,0,4,18.17,6,1,1,1,5
1,3,7.34,0,4,2,20.11,6,1,1,1,3
4,1,7.16,1,0,1,14.81,6,1,1,1,5
2,3,8.29,0,2,1,20.93,6,1,1,1,3
3,1,7.4,1,1,0,17.77,6,1,1,1,2
3,2,5.7,2,4,2,17.12,5,1,1,1,2
2,1,8.57,2,3,1,18.26,5,1,1,1,3
3,1,6.52,2,1,1,16.22,4,1,1,1,2
4,3,7.08,0,3,1,18.26,6,1,1,1,5
2,2,6.1,0,2,3,13.62,5,1,1,1,3
2,2,8.18,0,4,1,19.19,6,1,1,1,3
3,1,7.24,1,2,1,13.31,5,1,1,1,2
3,1,7.17,3,3,1,15.27,5,1,1,1,2
2,2,9.83,0,3,3,15.63,5,1,1,1,3
3,2,7.14,0,4,3,15.0,6,1,1,1,2
4,2,8.65,2,3,0,16.05,6,1,1,1,5
4,2,7.68,3,1,2,17.95,4,1,1,1,5
3,1,7.2,1,4,1,16.01,5,1,1,1,2
4,2,6.9,3,2,2,17.15,5,1,1,1,5
4,2,8.28,1,1,1,15.89,5,1,1,1,5
3,2,7.31,1,0,0,13.88,5,1,1,1,2
3,2,7.64,0,2,0,15.07,5,1,1,1,2
2,3,9.2,1,3,1,18.05,4,1,1,1,3
4,2,6.94,2,2,1,16.59,5,1,1,1,5
4,2,7.61,1,2,0,17.98,5,1,1,1,5
4,2,8.45,1,1,2,19.86,5,1,1,1,5
4,1,7.65,1,2,1,13.05,5,1,1,1,5
4,1,7.31,1,3,2,17.56,6,1,1,1,5
4,2,6.91,0,3,2,18.11,6,1,1,1,5
4,3,7.91,1,1,0,18.61,5,1,1,1,5
3,1,7.09,0,4,2,15.69,6,1,1,1,2
4,1,7.99,1,3,1,13.57,5,1,1,1,5
4,3,7.91,1,4,0,20.35,6,1,1,1,5
2,1,7.6,1,2,0,16.24,6,1,1,1,3
2,2,6.26,1,2,2,15.9,5,1,1,1,3
1,1,5.87,1,4,2,12.51,5,1,1,1,3
3,1,9.02,0,0,3,15.79,5,1,1,1,2
3,2,6.22,1,1,1,18.41,6,1,1,1,2
2,2,8.32,2,4,1,19.49,6,1,1,1,3
4,3,8.81,1,4,1,19.45,6,1,1,1,5
1,1,7.5,1,1,2,15.91,6,1,1,1,3
3,2,8.47,2,4,1,17.59,5,1,1,1,2
4,2,9.02,2,3,0,19.69,5,1,1,1,5
3,2,5.47,3,1,2,17.57,5,1,1,1,2
4,3,7.05,3,1,0,17.86,4,1,1,1,5
3,3,6.07,1,3,2,21.57,5,1,1,1,2
2,3,8.8,1,1,1,21.1,6,1,1,1,3
3,1,7.71,0,2,3,16.37,5,1,1,1,2
3,2,6.38,0,5,2,14.67,6,1,1,1,2
4,2,8.47,1,1,2,17.62,5,1,1,1,5
1,2,7.64,1,2,2,19.22,7,1,1,1,3
4,2,7.27,2,4,0,17.9,5,1,1,1,5
3,1,6.34,3,3,1,21.55,7,1,1,1,2
2,1,7.46,1,4,4,15.53,5,1,1,1,3
4,1,5.82,3,2,1,18.85,6,1,1,1,5
3,1,7.31,1,3,1,15.29,5,1,1,1,2
1,2,5.8,3,3,2,13.95,5,1,1,1,3
2,1,7.38,1,4,2,19.22,5,1,1,1,3
4,1,7.44,1,2,2,12.89,5,1,1,1,5
4,1,6.58,1,2,3,15.78,5,1,1,1,5
3,2,6.92,3,1,2,21.66,6,1,1,1,2
4,1,6.5,0,1,1,18.29,7,1,1,1,5
3,1,6.88,2,3,0,14.72,6,1,1,1,2
3,2,8.5,1,3,0,15.04,4,1,1,1,2
4,1,8.08,3,1,0,16.86,6,1,1,1,5
2,3,8.27,1,2,1,20.75,6,1,1,1,3
1,2,6.29,2,1,1,19.61,6,1,1,1,3
2,2,7.85,0,2,1,18.92,6,1,1,1,3
3,1,7.95,2,2,1,17.02,5,1,1,1,2
1,2,7.24,1,3,1,16.03,5,1,1,1,3
2,2,6.79,0,1,1,12.93,5,1,1,1,3
4,2,7.15,1,4,0,17.08,5,1,1,1,5
4,1,7.53,0,3,2,16.94,6,1,1,1,5
4,2,7.73,0,3,0,15.46,5,1,1,1,5
3,1,6.72,2,2,4,22.14,6,1,1,1,2
3,2,6.22,0,3,2,17.2,6,1,1,1,2
4,2,7.68,2,1,1,17.55,5,1,1,1,5
2,3,8.15,0,2,1,18.22,6,1,1,1,3
4,1,4.97,1,4,0,15.41,6,1,1,1,5
4,2,7.08,1,2,2,16.1,6,1,1,1,5
4,1,7.36,1,5,0,16.71,6,1,1,1,5
4,2,5.98,2,1,1,12.85,5,1,1,1,5
4,3,7.75,3,2,0,19.98,5,1,1,1,5
3,2,7.43,0,2,1,16.62,6,1,1,1,2
4,2,8.21,2,3,1,18.23,6,1,1,1,5
4,2,7.26,3,3,3,18.42,4,1,1,1,5
2,2,8.24,1,4,1,18.99,6,1,1,1,3
4,1,8.02,2,2,1,17.26,5,1,1,1,5
4,2,6.89,1,1,1,15.58,5,1,1,1,5
3,1,6.37,2,2,3,17.04,5,1,1,1,2
2,3,8.08,1,3,0,19.87,6,1,1,1,3
2,1,6.89,3,1,3,18.71,5,1,1,1,3
3,1,5.74,1,3,3,11.8,6,1,1,1,2
4,1,6.77,0,1,1,13.44,5,1,1,1,5
4,2,9.61,2,4,1,18.87,5,1,1,1,5
4,1,6.68,0,3,1,18.89,6,1,1,1,5
3,2,7.28,2,1,0,18.39,6,1,1,1,2
2,2,8.82,0,3,4,17.03,6,1,1,1,3
2,3,7.95,2,3,1,16.26,5,1,1,1,3
3,1,6.89,0,3,1,14.76,5,1,1,1,2
4,1,6.78,1,3,2,16.78,6,1,1,1,5
4,3,8.71,0,4,0,16.48,6,1,1,1,5
4,2,8.01,2,4,1,17.66,6,1,1,1,5
2,2,6.76,1,1,3,15.79,5,1,1,1,3
4,1,6.39,2,3,1,20.96,6,1,1,1,5
4,2,8.47,1,3,3,19.45,6,1,1,1,5
1,1,6.66,0,3,2,11.58,5,1,1,1,3
2,1,8.19,2,2,0,15.69,4,1,1,1,3
3,1,7.14,1,4,2,16.38,6,1,1,1,2
4,2,7.99,1,2,3,17.7,6,1,1,1,5
3,1,6.58,3,4,2,15.66,5,1,1,1,2
2,1,7.73,2,2,3,16.15,5,1,1,1,3
3,2,6.47,1,2,3,18.3,6,1,1,1,2
4,1,7.18,1,4,3,17.88,6,1,1,1,5
4,1,6.43,3,1,1,21.43,6,1,1,1,5
2,2,7.19,1,4,4,19.73,5,1,1,1,3
3,2,7.2,2,2,3,19.13,6,1,1,1,2
4,2,6.47,1,2,4,15.01,6,1,1,1,5
4,3,8.26,0,2,1,13.59,5,1,1,1,5
4,1,8.43,1,4,2,21.24,5,1,1,1,5
4,2,7.85,2,1,0,17.87,5,1,1,1,5
3,1,7.57,1,2,1,20.54,6,1,1,1,2
3,1,8.74,0,2,4,17.7,7,1,1,1,2
4,1,7.15,3,2,1,19.64,5,1,1,1,5
1,2,7.28,1,3,1,15.56,5,1,1,1,3
2,2,8.49,0,2,2,15.71,5,1,1,1,3
3,1,7.49,3,5,1,20.4,5,1,1,1,2
4,1,6.03,1,4,1,11.03,4,1,1,1,5
4,1,6.77,1,1,1,20.78,7,1,1,1,5
4,2,7.17,1,2,1,16.76,7,1,1,1,5
4,3,8.35,1,3,1,19.88,5,1,1,1,5
4,1,8.08,0,3,1,13.08,6,1,1,1,5
2,2,6.89,1,2,3,13.21,5,1,1,1,3
3,2,7.4,1,2,3,19.18,6,1,1,1,2
2,2,7.63,2,1,1,20.13,5,1,1,1,3
3,2,7.11,3,4,1,19.82,5,1,1,1,2
4,1,8.27,0,3,1,18.59,6,1,1,1,5
1,1,7.04,2,1,2,19.67,5,1,1,1,3
3,3,6.78,2,1,1,17.7,5,1,1,1,2
4,2,6.5,2,5,2,18.58,7,1,1,1,5
4,2,6.85,2,1,2,17.26,5,1,1,1,5
3,1,7.8,1,2,2,15.62,5,1,1,1,2
2,1,6.35,2,0,1,16.37,6,1,1,1,3
2,2,6.43,1,4,1,16.15,5,1,1,1,3
4,3,6.39,1,4,3,16.86,6,1,1,1,5
1,3,6.06,0,2,0,19.01,6,1,1,1,3
1,1,5.96,0,3,1,14.88,6,1,1,1,3
4,2,6.62,0,3,0,13.14,5,1,1,1,5
4,2,7.53,0,4,0,13.84,5,1,1,1,5
4,1,6.92,0,1,0,15.75,5,1,1,1,5
3,3,7.87,2,2,1,16.33,5,1,1,1,2
2,3,7.89,1,2,2,16.57,4,1,1,1,3
4,2,7.71,1,3,3,17.18,4,1,1,1,5
3,1,7.97,0,1,1,18.18,6,1,1,1,2
4,2,8.45,2,5,1,21.97,6,1,1,1,5
2,1,7.11,1,3,3,18.9,6,1,1,1,3
3,2,7.93,0,2,2,19.48,6,1,1,1,2
3,3,5.79,2,4,1,22.95,6,1,1,1,2
1,1,7.52,3,4,0,16.54,6,1,1,1,3
4,3,9.11,1,4,1,17.71,5,1,1,1,5
4,1,6.61,0,4,3,20.27,7,1,1,1,5
2,1,6.84,1,2,2,14.09,5,1,1,1,3
2,3,6.96,2,4,1,20.35,5,1,1,1,3
3,2,7.2,1,2,1,16.75,5,1,1,1,2
2,3,5.22,2,3,3,18.4,5,1,1,1,3
2,2,8.93,1,1,1,21.08,6,1,1,1,3
3,2,6.28,1,1,3,19.23,6,1,1,1,2
1,1,7.43,2,4,2,15.88,5,1,1,1,3
3,2,6.93,1,5,1,16.7,6,1,1,1,2
3,3,8.78,1,0,1,22.67,6,1,1,1,2
3,3,5.44,1,3,3,16.01,6,1,1,1,2
4,1,6.89,0,4,2,15.8,6,1,1,1,5
3,1,7.38,0,5,1,14.79,6,1,1,1,2
4,3,8.23,1,2,4,18.26,6,1,1,1,5
4,1,6.52,1,4,2,17.19,7,1,1,1,5
1,1,7.1,1,3,1,19.3,7,1,1,1,3
4,2,6.47,0,4,1,14.38,5,1,1,1,5
4,2,8.21,1,1,3,20.61,6,1,1,1,5
4,1,6.02,2,3,0,11.01,5,1,1,1,5
2,1,7.15,1,2,3,14.75,5,1,1,1,3
2,1,7.88,0,3,1,15.78,5,1,1,1,3
3,3,6.64,1,1,1,19.42,5,1,1,1,2
2,3,7.95,0,2,1,18.77,5,1,1,1,3
4,1,6.54,0,0,0,13.41,5,1,1,1,5
3,3,7.4,0,3,2,18.75,5,1,1,1,2
1,3,8.19,1,1,2,20.36,6,1,1,1,3
3,2,6.4,0,2,1,20.13,6,1,1,1,2
4,2,9.4,3,2,1,20.14,5,1,1,1,5
4,1,6.61,0,2,2,13.25,5,1,1,1,5
2,2,7.82,1,3,2,16.8,5,1,1,1,3
4,1,8.83,1,2,2,21.49,7,1,1,1,5
4,1,6.31,0,3,1,11.15,5,1,1,1,5
4,1,8.65,1,3,1,17.66,6,1,1,1,5
4,2,7.95,1,2,3,17.04,5,1,1,1,5
2,2,10.0,0,2,1,17.31,6,1,1,1,3
2,2,7.19,2,3,2,19.63,6,1,1,1,3
4,2,6.49,1,3,1,18.19,5,1,1,1,5
4,2,6.84,1,3,2,14.02,4,1,1,1,5
4,1,6.75,0,1,0,13.79,5,1,1,1,5
3,1,6.79,0,4,1,14.01,5,1,1,1,2
3,2,7.49,3,4,2,19.93,6,1,1,1,2
2,1,7.48,0,0,3,14.95,6,1,1,1,3
4,1,6.58,1,1,1,20.31,7,1,1,1,5
4,3,7.93,3,3,2,21.75,5,1,1,1,5
3,2,6.57,2,2,2,14.41,5,1,1,1,2
4,1,7.65,1,3,2,13.67,4,1,1,1,5
2,1,7.0,1,3,4,14.07,5,1,1,1,3
1,1,5.78,0,2,0,16.18,5,1,1,1,3
4,3,8.3,0,2,0,15.97,5,1,1,1,5
2,2,8.19,0,3,1,15.88,6,1,1,1,3
1,1,7.48,2,1,2,16.31,6,1,1,1,3
2,2,7.78,2,4,3,16.19,4,1,1,1,3
4,2,6.75,2,4,0,17.13,6,1,1,1,5
1,3,9.05,1,1,1,23.54,7,1,1,1,3
1,1,5.21,1,2,0,11.82,5,1,1,1,3
4,3,6.97,0,1,2,17.14,5,1,1,1,5
4,1,7.51,0,2,1,14.82,6,1,1,1,5
2,2,7.28,2,0,4,14.61,5,1,1,1,3
4,3,6.79,2,1,3,18.8,5,1,1,1,5
4,3,5.63,3,2,2,18.35,5,1,1,1,5
4,2,8.83,0,4,1,20.93,6,1,1,1,5
1,2,6.57,3,1,3,19.29,5,1,1,1,3
